,offspring,model
1665,105,high_var
1666,102,high_var
1667,109,high_var
1668,85,high_var
1669,95,high_var
1670,117,high_var
1671,122,high_var
1672,105,high_var
1673,107,high_var
1674,121,high_var
1675,117,high_var
1676,83,high_var
1677,97,high_var
1678,92,high_var
1679,103,high_var
1680,104,high_var
1681,97,high_var
1682,93,high_var
1683,112,high_var
1684,89,high_var
1685,87,high_var
1686,100,high_var
1687,102,high_var
1688,101,high_var
1689,114,high_var
1690,103,high_var
1691,103,high_var
1692,114,high_var
1693,109,high_var
1694,89,high_var
1695,101,high_var
1696,108,high_var
1697,103,high_var
1698,94,high_var
1699,104,high_var
1700,102,high_var
1701,106,high_var
1702,83,high_var
1703,89,high_var
1704,95,high_var
1705,91,high_var
1706,96,high_var
1707,106,high_var
1708,100,high_var
1709,115,high_var
1710,100,high_var
1711,116,high_var
1712,108,high_var
1713,92,high_var
1714,108,high_var
1715,86,high_var
1716,89,high_var
1717,88,high_var
1718,115,high_var
1719,104,high_var
1720,108,high_var
1721,89,high_var
1722,117,high_var
1723,96,high_var
1724,110,high_var
1725,88,high_var
1726,88,high_var
1727,128,high_var
1728,98,high_var
1729,112,high_var
1730,97,high_var
1731,114,high_var
1732,107,high_var
1733,110,high_var
1734,101,high_var
1735,111,high_var
1736,98,high_var
1737,94,high_var
1738,109,high_var
1739,107,high_var
1740,91,high_var
1741,98,high_var
1742,115,high_var
1743,116,high_var
1744,104,high_var
1745,97,high_var
1746,89,high_var
1747,107,high_var
1748,76,high_var
1749,83,high_var
1750,90,high_var
1751,91,high_var
1752,112,high_var
1753,96,high_var
1754,110,high_var
1755,99,high_var
1756,106,high_var
1757,78,high_var
1758,88,high_var
1759,102,high_var
1760,90,high_var
1761,119,high_var
1762,101,high_var
1763,93,high_var
1764,88,high_var
1765,75,high_var
1766,95,high_var
1767,94,high_var
1768,116,high_var
1769,99,high_var
1770,103,high_var
1771,101,high_var
1772,96,high_var
1773,88,high_var
1774,118,high_var
1775,117,high_var
1776,101,high_var
1777,114,high_var
1778,97,high_var
1779,97,high_var
1780,99,high_var
1781,81,high_var
1782,127,high_var
1783,91,high_var
1784,85,high_var
1785,99,high_var
1786,96,high_var
1787,98,high_var
1788,110,high_var
1789,93,high_var
1790,104,high_var
1791,111,high_var
1792,98,high_var
1793,100,high_var
1794,85,high_var
1795,111,high_var
1796,89,high_var
1797,103,high_var
1798,104,high_var
1799,107,high_var
1800,118,high_var
1801,96,high_var
1802,89,high_var
1803,94,high_var
1804,90,high_var
1805,94,high_var
1806,105,high_var
1807,80,high_var
1808,100,high_var
1809,101,high_var
1810,90,high_var
1811,100,high_var
1812,92,high_var
1813,99,high_var
1814,102,high_var
1815,109,high_var
1816,116,high_var
1817,87,high_var
1818,87,high_var
1819,107,high_var
1820,92,high_var
1821,108,high_var
1822,105,high_var
1823,110,high_var
1824,90,high_var
1825,113,high_var
1826,113,high_var
1827,107,high_var
1828,124,high_var
1829,99,high_var
1830,97,high_var
1831,90,high_var
1832,102,high_var
1833,88,high_var
1834,88,high_var
1835,106,high_var
1836,101,high_var
1837,96,high_var
1838,100,high_var
1839,102,high_var
1840,116,high_var
1841,99,high_var
1842,98,high_var
1843,98,high_var
1844,105,high_var
1845,108,high_var
1846,98,high_var
1847,109,high_var
1848,106,high_var
1849,108,high_var
1850,98,high_var
1851,91,high_var
1852,103,high_var
1853,91,high_var
1854,117,high_var
1855,99,high_var
1856,91,high_var
1857,85,high_var
1858,109,high_var
1859,91,high_var
1860,114,high_var
1861,99,high_var
1862,106,high_var
1863,103,high_var
1864,101,high_var
1865,86,high_var
1866,94,high_var
1867,99,high_var
1868,101,high_var
1869,100,high_var
1870,115,high_var
1871,96,high_var
1872,100,high_var
1873,109,high_var
1874,111,high_var
1875,97,high_var
1876,116,high_var
1877,105,high_var
1878,106,high_var
1879,99,high_var
1880,98,high_var
1881,85,high_var
1882,94,high_var
1883,120,high_var
1884,118,high_var
1885,101,high_var
1886,106,high_var
1887,109,high_var
1888,110,high_var
1889,109,high_var
1890,89,high_var
1891,108,high_var
1892,99,high_var
1893,79,high_var
1894,101,high_var
1895,105,high_var
1896,98,high_var
1897,101,high_var
1898,79,high_var
1899,112,high_var
1900,107,high_var
1901,101,high_var
1902,98,high_var
1903,97,high_var
1904,98,high_var
1905,90,high_var
1906,97,high_var
1907,78,high_var
1908,97,high_var
1909,85,high_var
1910,92,high_var
1911,96,high_var
1912,94,high_var
1913,108,high_var
1914,89,high_var
1915,112,high_var
1916,108,high_var
1917,108,high_var
1918,98,high_var
1919,115,high_var
1920,112,high_var
1921,98,high_var
1922,89,high_var
1923,109,high_var
1924,104,high_var
1925,100,high_var
1926,96,high_var
1927,95,high_var
1928,106,high_var
1929,101,high_var
1930,107,high_var
1931,111,high_var
1932,88,high_var
1933,83,high_var
1934,98,high_var
1935,84,high_var
1936,103,high_var
1937,102,high_var
1938,101,high_var
1939,81,high_var
1940,92,high_var
1941,101,high_var
1942,82,high_var
1943,97,high_var
1944,122,high_var
1945,105,high_var
1946,112,high_var
1947,110,high_var
1948,108,high_var
1949,105,high_var
1950,112,high_var
1951,85,high_var
1952,112,high_var
1953,93,high_var
1954,78,high_var
1955,103,high_var
1956,83,high_var
1957,96,high_var
1958,95,high_var
1959,109,high_var
1960,92,high_var
1961,90,high_var
1962,104,high_var
1963,93,high_var
1964,114,high_var
1965,91,high_var
1966,87,high_var
1967,103,high_var
1968,98,high_var
1969,102,high_var
1970,92,high_var
1971,96,high_var
1972,95,high_var
1973,104,high_var
1974,125,high_var
1975,97,high_var
1976,108,high_var
1977,114,high_var
1978,94,high_var
1979,96,high_var
1980,95,high_var
1981,103,high_var
1982,91,high_var
1983,103,high_var
1984,112,high_var
1985,112,high_var
1986,97,high_var
1987,94,high_var
1988,120,high_var
1989,114,high_var
1990,90,high_var
1991,92,high_var
1992,119,high_var
1993,90,high_var
1994,96,high_var
1995,110,high_var
1996,91,high_var
1997,99,high_var
1998,101,high_var
1999,106,high_var
